unix,date,symbol,open,high,low,close,Volume JPY,Volume BTC
1648609200000,2022-03-30 03:00:00,BTC/JPY,5753199.99999941,5777099.99999961,5751229.471058,5772153.78711998,256946054.60079223,44.51476244
1648605600000,2022-03-30 02:00:00,BTC/JPY,5734500.00000036,5768299.99999994,5729056.593103,5757000.00000033,156566090.20395896,27.19577735
1648602000000,2022-03-30 01:00:00,BTC/JPY,5782602.63420964,5783099.99999988,5699370.44263798,5733300.00000018,194865919.38269413,33.98843936
1648598400000,2022-03-30 00:00:00,BTC/JPY,5839099.99999956,5839299.99999963,5782399.99999958,5787600.00000014,302561954.78527933,52.27762022
1648594800000,2022-03-29 23:00:00,BTC/JPY,5819699.99999946,5849999.99999964,5818500.00000057,5839099.99999956,24019927.52988219,4.11363524
1648591200000,2022-03-29 22:00:00,BTC/JPY,5802499.99999981,5829200.00000028,5773899.99999999,5821699.99999996,27983916.098214805,4.80682895
1648587600000,2022-03-29 21:00:00,BTC/JPY,5833500.00000041,5835699.99999965,5798999.99999971,5807000.00000048,21872705.66368181,3.7666102400000003
1648584000000,2022-03-29 20:00:00,BTC/JPY,5860999.9999994,5866499.99999944,5818300.00000051,5835499.99999995,13809543.854699882,2.3664714
1648580400000,2022-03-29 19:00:00,BTC/JPY,5841155.88787497,5880100.00000015,5841155.88787497,5859689.93507443,35934774.71087544,6.1325386
1648576800000,2022-03-29 18:00:00,BTC/JPY,5830999.99999986,5845799.99999999,5821800.00000002,5839999.99999941,4529464.229599542,0.77559319
1648573200000,2022-03-29 17:00:00,BTC/JPY,5818299.99999949,5830999.99999986,5788800.00000037,5830999.99999986,50949764.680568784,8.73774047
1648569600000,2022-03-29 16:00:00,BTC/JPY,5817300.00000009,5831200.00000051,5783599.99999978,5818599.99999984,43106688.17962881,7.40842955
1648566000000,2022-03-29 15:00:00,BTC/JPY,5861100.00000022,5890852.95607198,5809999.99999979,5816800.00000041,87918011.5010622,15.11449792
1648562400000,2022-03-29 14:00:00,BTC/JPY,5835844.52118098,5866799.99999967,5813842.57699907,5861499.99999952,240502366.54703033,41.0308567
1648558800000,2022-03-29 13:00:00,BTC/JPY,5875000.00000006,5888000.00000027,5830703.99413898,5836899.99999992,233294873.9303478,39.96896879
1648555200000,2022-03-29 12:00:00,BTC/JPY,5924899.99999973,5935100.00000015,5866999.99999943,5875000.00000006,360386867.13625365,61.34244547
1648551600000,2022-03-29 11:00:00,BTC/JPY,5880199.99999948,5934499.99999978,5878860.43019097,5924499.99999984,132862074.33911142,22.425871270000002
1648548000000,2022-03-29 10:00:00,BTC/JPY,5887800.00000047,5888199.99999948,5860100.0000005,5881899.99999974,59871316.61243736,10.1789076
1648544400000,2022-03-29 09:00:00,BTC/JPY,5881399.99999965,5900699.99999978,5881399.99999965,5885400.00000018,54085433.04352966,9.18976332
1648540800000,2022-03-29 08:00:00,BTC/JPY,5847300.00000021,5886700.00000004,5847200.00000004,5878600.00000054,15103880.395969387,2.56929888
1648537200000,2022-03-29 07:00:00,BTC/JPY,5865400.00000046,5878300.00000038,5849641.09922966,5849878.73361903,46561116.23683655,7.95933016
1648533600000,2022-03-29 06:00:00,BTC/JPY,5888999.99999971,5892300.00000016,5863500.0,5863500.0,51435598.096845,8.77216647
1648530000000,2022-03-29 05:00:00,BTC/JPY,5870600.00000051,5890999.99999979,5860599.99999962,5888999.99999971,15090642.825959258,2.56251364
1648526400000,2022-03-29 04:00:00,BTC/JPY,5837499.99999996,5875699.99999965,5832300.0000004,5870000.00000056,61782794.97740589,10.52517802
1648522800000,2022-03-29 03:00:00,BTC/JPY,5845600.0,5851899.99999969,5835000.00000038,5835000.00000038,86586454.77915564,14.83915249
1648519200000,2022-03-29 02:00:00,BTC/JPY,5882999.99999958,5888699.99999986,5846499.99999942,5846499.99999942,106568666.83478442,18.22777163
1648515600000,2022-03-29 01:00:00,BTC/JPY,5884700.00000003,5888700.00000035,5860800.00000045,5878099.99999966,169055546.46454522,28.760236550000002
1648512000000,2022-03-29 00:00:00,BTC/JPY,5823600.00000027,5887699.99999996,5816700.00000026,5883377.32604598,233242967.18288723,39.64440053
1648508400000,2022-03-28 23:00:00,BTC/JPY,5899513.48272003,5905800.00000039,5802799.9999998,5821799.99999957,200747553.92034316,34.48204231
1648504800000,2022-03-28 22:00:00,BTC/JPY,5900100.00000013,5914699.99999988,5886700.00000014,5894200.00000009,41047946.34124663,6.96412513
1648501200000,2022-03-28 21:00:00,BTC/JPY,5937400.00000021,5958299.99999939,5875300.00000006,5900300.00000011,46994459.385286875,7.96475762
1648497600000,2022-03-28 20:00:00,BTC/JPY,5930499.99999994,5944399.99999969,5921499.99999982,5939599.99999938,5905965.945871384,0.9943373200000001
1648494000000,2022-03-28 19:00:00,BTC/JPY,5926200.0000005,5961100.00000018,5910299.99999953,5936799.99999944,22605720.59965387,3.8077281700000003
1648490400000,2022-03-28 18:00:00,BTC/JPY,5871399.99999939,5934399.99999968,5868099.9999997,5921800.00000003,28711081.019080143,4.8483706
1648486800000,2022-03-28 17:00:00,BTC/JPY,5855899.99999943,5878600.00000057,5835199.99999965,5874300.00000042,9698393.873988694,1.6509871600000001
1648483200000,2022-03-28 16:00:00,BTC/JPY,5850700.00000006,5864499.99999941,5832899.99999943,5856130.84491431,54566525.42732273,9.31784601
1648479600000,2022-03-28 15:00:00,BTC/JPY,5877199.99999945,5898799.99999984,5850700.00000006,5850700.00000006,108724157.15317412,18.58310239
1648476000000,2022-03-28 14:00:00,BTC/JPY,5909000.00000015,5910200.00000006,5860899.9999998,5878700.00000033,204735800.5936745,34.82671349
1648472400000,2022-03-28 13:00:00,BTC/JPY,5828299.99999989,5913299.99999951,5827300.00000001,5908399.99999958,182561654.26536703,30.89866195
1648468800000,2022-03-28 12:00:00,BTC/JPY,5866100.00000025,5879699.99999957,5822799.99999983,5830661.68199999,188142415.7016849,32.2677641
1648465200000,2022-03-28 11:00:00,BTC/JPY,5869300.00000027,5878499.99999981,5850299.99999945,5865999.99999942,102748346.83118984,17.5159132
1648461600000,2022-03-28 10:00:00,BTC/JPY,5861699.99999947,5874000.00000056,5829925.29216297,5865089.28980099,243258200.1044343,41.47561752
1648458000000,2022-03-28 09:00:00,BTC/JPY,5854869.37352199,5868299.99999992,5848600.0000002,5858252.85954135,159536099.47308448,27.2327097
1648454400000,2022-03-28 08:00:00,BTC/JPY,5816499.99999974,5858837.94148716,5803469.12284326,5855416.7622065,78941690.73978443,13.48182272
1648450800000,2022-03-28 07:00:00,BTC/JPY,5777439.55092899,5818800.00000051,5777439.55092899,5816999.99999995,37431724.532579675,6.43488474
1648447200000,2022-03-28 06:00:00,BTC/JPY,5797899.9999998,5804499.99999958,5759700.00000006,5775591.71636399,36148938.551520996,6.25891516
1648443600000,2022-03-28 05:00:00,BTC/JPY,5793999.99999998,5825996.49450003,5793200.00000055,5797899.9999998,17319183.997703403,2.98714776
1648440000000,2022-03-28 04:00:00,BTC/JPY,5788100.00000014,5799000.00000006,5764102.5538468,5799000.00000006,10649549.71611011,1.83644589
1648436400000,2022-03-28 03:00:00,BTC/JPY,5766908.05336326,5785910.244576,5756800.0000004,5784100.00000027,8793906.64098841,1.52035868
1648432800000,2022-03-28 02:00:00,BTC/JPY,5754399.9999997,5768799.99999986,5749800.0,5766855.68398199,14801522.747366656,2.56665392
1648429200000,2022-03-28 01:00:00,BTC/JPY,5733799.99999944,5764535.95983002,5728099.99999961,5754145.83796197,30155061.307799447,5.24057995
1648425600000,2022-03-28 00:00:00,BTC/JPY,5724153.81719997,5797799.99999988,5700400.00000043,5733400.00000022,71341755.78965673,12.44318481
1648422000000,2022-03-27 23:00:00,BTC/JPY,5696699.9999996,5728799.9999995,5693199.99999973,5725700.00000003,9729765.891505051,1.69931465
1648418400000,2022-03-27 22:00:00,BTC/JPY,5680200.00000005,5726700.00000061,5657348.18299498,5697299.99999987,52397014.6122558,9.19681509
1648414800000,2022-03-27 21:00:00,BTC/JPY,5625300.00000057,5698499.99999988,5596299.99999991,5674400.00000017,89170718.38673069,15.71456337
1648411200000,2022-03-27 20:00:00,BTC/JPY,5466299.99999947,5673020.92952001,5454705.395144,5617199.99999965,58053174.834080376,10.33489547
1648407600000,2022-03-27 19:00:00,BTC/JPY,5468500.00000024,5472499.99999946,5466000.00000011,5467499.99999965,2947424.930099811,0.53908092
1648404000000,2022-03-27 18:00:00,BTC/JPY,5482200.00000028,5487699.99999986,5467899.99999995,5474099.99999955,18796493.75265746,3.43371399
1648400400000,2022-03-27 17:00:00,BTC/JPY,5486700.00000047,5486700.00000047,5467400.00000005,5483199.99999954,6533581.860511451,1.19156366
1648396800000,2022-03-27 16:00:00,BTC/JPY,5478299.99999971,5493572.75369363,5462800.00000038,5486100.00000059,17518517.133277886,3.19325516
1648393200000,2022-03-27 15:00:00,BTC/JPY,5444800.00000034,5483999.99999979,5437099.99999944,5474800.00000042,22473838.073889725,4.10496056
1648389600000,2022-03-27 14:00:00,BTC/JPY,5444200.00000046,5460599.99999961,5444200.00000046,5446100.00000008,6307641.9772300925,1.1581943
1648386000000,2022-03-27 13:00:00,BTC/JPY,5426500.00000035,5449600.00000059,5426300.00000039,5449099.99999947,6152373.814857401,1.12906238
1648382400000,2022-03-27 12:00:00,BTC/JPY,5440400.0,5446000.0000001,5426000.00000045,5426000.00000045,5076518.990660421,0.93559141
1648378800000,2022-03-27 11:00:00,BTC/JPY,5436799.9999995,5448499.99999959,5435799.9999997,5436199.99999962,929882.667559935,0.1710538
1648375200000,2022-03-27 10:00:00,BTC/JPY,5434899.99999988,5446400.00000002,5432100.00000045,5436899.99999948,5561633.196692469,1.02294197
1648371600000,2022-03-27 09:00:00,BTC/JPY,5448299.99999963,5454999.99999951,5435699.99999972,5435699.99999972,9599177.622062504,1.7659505899999999
1648368000000,2022-03-27 08:00:00,BTC/JPY,5461499.99999942,5461900.00000057,5445600.00000018,5446699.99999996,1592239.1487659884,0.29233098
1648364400000,2022-03-27 07:00:00,BTC/JPY,5455450.57728003,5459399.99999985,5452300.00000005,5453700.00000017,694352.8131750218,0.12731775
1648360800000,2022-03-27 06:00:00,BTC/JPY,5454595.91200003,5456700.00000039,5451600.00000019,5451600.00000019,149081.03456400518,0.02734629
1648357200000,2022-03-27 05:00:00,BTC/JPY,5447799.99999973,5457800.00000017,5447799.99999973,5450000.00000051,542445.9665000507,0.09953137
1648353600000,2022-03-27 04:00:00,BTC/JPY,5461499.99999942,5461499.99999942,5438500.00000038,5446899.99999992,10684432.548020843,1.9615620900000001
1648350000000,2022-03-27 03:00:00,BTC/JPY,5453199.99999987,5456000.00000053,5449800.00000055,5455099.99999949,6789982.444706365,1.24470357
1648346400000,2022-03-27 02:00:00,BTC/JPY,5461099.9999995,5485699.99999945,5453800.00000047,5453800.00000047,16025053.900857382,2.93832812
1648342800000,2022-03-27 01:00:00,BTC/JPY,5463700.0000002,5465899.99999976,5444400.00000042,5460599.99999961,9328848.686165333,1.70839261
1648339200000,2022-03-27 00:00:00,BTC/JPY,5437700.00000054,5462500.00000044,5436599.99999954,5461099.9999995,11441888.215200951,2.09516182
1648335600000,2022-03-26 23:00:00,BTC/JPY,5418299.99999955,5441599.99999976,5418299.99999955,5437400.0000006,10316929.284881137,1.8974012
1648332000000,2022-03-26 22:00:00,BTC/JPY,5427500.00000015,5435099.99999984,5418799.99999945,5418799.99999945,3104009.641803685,0.57282233
1648328400000,2022-03-26 21:00:00,BTC/JPY,5439900.0000001,5439900.0000001,5404299.99999993,5427100.00000023,14376206.417776609,2.64896656
1648324800000,2022-03-26 20:00:00,BTC/JPY,5417499.99999972,5465199.9999999,5417499.99999972,5443299.99999942,29382370.018446866,5.3978965
1648321200000,2022-03-26 19:00:00,BTC/JPY,5426900.00000027,5429199.99999981,5411899.99999962,5414300.00000036,1615910.5044621076,0.29845234
1648317600000,2022-03-26 18:00:00,BTC/JPY,5423099.99999981,5429699.99999971,5417899.99999964,5429699.99999971,4170572.3884047777,0.76810365
1648314000000,2022-03-26 17:00:00,BTC/JPY,5409000.0000002,5426000.00000045,5409000.0000002,5423999.99999963,9161717.832479376,1.68910727
1648310400000,2022-03-26 16:00:00,BTC/JPY,5396800.00000021,5410000.0,5389199.99999948,5409600.00000008,7200423.628608107,1.33104548
1648306800000,2022-03-26 15:00:00,BTC/JPY,5404799.99999982,5411399.99999972,5396900.00000019,5396900.00000019,1227461.5993630432,0.22743827
1648303200000,2022-03-26 14:00:00,BTC/JPY,5402300.00000033,5404499.99999988,5392499.99999985,5404499.99999988,931911.2841149793,0.17243247
1648299600000,2022-03-26 13:00:00,BTC/JPY,5416699.99999988,5420500.00000033,5396481.415388,5411099.99999978,2654551.518830892,0.49057521000000004
1648296000000,2022-03-26 12:00:00,BTC/JPY,5412700.0000001,5420900.00000025,5402000.00000039,5419400.00000055,7967186.591378809,1.47012337
1648292400000,2022-03-26 11:00:00,BTC/JPY,5426199.99999994,5431685.51463999,5412000.00000027,5412700.0000001,9740654.81189318,1.79959259
1648288800000,2022-03-26 10:00:00,BTC/JPY,5427299.99999984,5428200.00000032,5419799.99999993,5424800.00000028,1061992.319016055,0.19576617000000002
1648285200000,2022-03-26 09:00:00,BTC/JPY,5429599.99999998,5435899.99999966,5425100.00000003,5430000.00000005,1275052.183200012,0.23481624
1648281600000,2022-03-26 08:00:00,BTC/JPY,5435400.00000048,5443499.99999989,5427400.00000017,5430800.00000021,10014539.496356387,1.84402657
1648278000000,2022-03-26 07:00:00,BTC/JPY,5429899.99999973,5438700.00000019,5418599.9999997,5438700.00000019,2538175.0466340887,0.46668782000000003
1648274400000,2022-03-26 06:00:00,BTC/JPY,5436400.00000006,5439999.99999953,5419699.99999961,5424400.0000002,18915733.3459207,3.4871568
1648270800000,2022-03-26 05:00:00,BTC/JPY,5423099.99999965,5436100.00000031,5419699.99999961,5436100.00000031,4583259.952106262,0.84311546
1648267200000,2022-03-26 04:00:00,BTC/JPY,5425299.99999946,5430900.00000053,5423139.56183999,5424699.99999996,5629823.855617958,1.03781294
1648263600000,2022-03-26 03:00:00,BTC/JPY,5415999.99999982,5426099.99999961,5414700.00000048,5423899.9999998,9168559.258263662,1.69039976
1648260000000,2022-03-26 02:00:00,BTC/JPY,5405600.00000027,5420799.99999951,5399300.00000059,5404000.00000021,9475021.583440367,1.75333486
1648256400000,2022-03-26 01:00:00,BTC/JPY,5388399.99999942,5416500.00000022,5385499.99999978,5409700.00000014,21894261.451645564,4.04722285
1648252800000,2022-03-26 00:00:00,BTC/JPY,5415999.99999982,5429899.99999973,5392500.00000051,5392500.00000051,15543075.340876471,2.88235055
1648249200000,2022-03-25 23:00:00,BTC/JPY,5412599.99999978,5418000.0000002,5406000.00000034,5413200.0000005,2376015.1722842194,0.43892987
1648245600000,2022-03-25 22:00:00,BTC/JPY,5431699.9999997,5431699.9999997,5406700.00000017,5407699.99999975,11196669.834422482,2.07050499
1648242000000,2022-03-25 21:00:00,BTC/JPY,5442299.99999939,5442299.99999939,5427300.00000027,5439300.00000053,6341560.586151618,1.16587807
1648238400000,2022-03-25 20:00:00,BTC/JPY,5427099.99999949,5449299.99999995,5421699.99999973,5444099.99999978,51432593.17092992,9.44740052
1648234800000,2022-03-25 19:00:00,BTC/JPY,5429199.99999996,5429199.99999996,5397899.99999996,5428300.00000016,20089254.40991159,3.70083717
1648231200000,2022-03-25 18:00:00,BTC/JPY,5414948.130165,5434899.99999997,5408100.00000025,5430299.99999947,27846844.919121284,5.12804908
1648227600000,2022-03-25 17:00:00,BTC/JPY,5391300.00000052,5414399.99999993,5376399.99999949,5414399.99999993,46839575.30457539,8.65092629
1648224000000,2022-03-25 16:00:00,BTC/JPY,5408799.99999959,5437500.00000057,5389400.00000029,5391199.99999999,55230671.076839894,10.24459695
1648220400000,2022-03-25 15:00:00,BTC/JPY,5476399.99999983,5476399.99999983,5393399.99999965,5404200.00000028,170062199.13015282,31.46852432
1648216800000,2022-03-25 14:00:00,BTC/JPY,5497300.00000027,5508699.99999982,5459499.99999987,5475999.99999954,142655562.230508,26.05105227
1648213200000,2022-03-25 13:00:00,BTC/JPY,5461599.99999988,5504899.99999941,5454000.00000001,5498799.99999976,93239969.60939993,16.95642133
1648209600000,2022-03-25 12:00:00,BTC/JPY,5423400.00000027,5471700.00000025,5409199.99999995,5462399.99999974,38105364.16819019,6.97593808
1648206000000,2022-03-25 11:00:00,BTC/JPY,5382300.00000024,5432800.00000023,5382300.00000024,5430200.00000014,41105355.55115106,7.56976825
1648202400000,2022-03-25 10:00:00,BTC/JPY,5367700.00000029,5391199.9999995,5360999.99999969,5381300.00000008,52449667.34055878,9.74665366
1648198800000,2022-03-25 09:00:00,BTC/JPY,5346600.0000005,5372508.32566001,5335699.99999939,5368799.99999974,46871341.693869725,8.73031994
1648195200000,2022-03-25 08:00:00,BTC/JPY,5346499.99999966,5357499.99999952,5309554.86215002,5350000.00000057,98723815.78801051,18.45304968
1648191600000,2022-03-25 07:00:00,BTC/JPY,5375100.00000058,5380600.00000043,5346112.49265597,5348099.99999958,54851172.41683369,10.25619798
1648188000000,2022-03-25 06:00:00,BTC/JPY,5365600.00000055,5384898.09,5364899.9999996,5373799.99999966,10756479.72085732,2.00165241
1648184400000,2022-03-25 05:00:00,BTC/JPY,5349958.525912,5365499.99999954,5347299.99999965,5365200.00000018,13377375.018348448,2.49335999
1648180800000,2022-03-25 04:00:00,BTC/JPY,5344800.00000019,5354500.00000003,5329900.00000049,5354500.00000003,86826940.85866548,16.21569537
1648177200000,2022-03-25 03:00:00,BTC/JPY,5347899.99999988,5353900.00000044,5335300.00000053,5339099.99999939,60422175.2069061,11.31692143
1648173600000,2022-03-25 02:00:00,BTC/JPY,5382199.99999941,5382199.99999941,5346500.00000043,5352800.00000044,32726335.21921869,6.11387222
1648170000000,2022-03-25 01:00:00,BTC/JPY,5367799.9999996,5407199.99999954,5361000.00000031,5382800.00000034,90678235.02416973,16.84592313
1648166400000,2022-03-25 00:00:00,BTC/JPY,5379500.00000023,5382000.00000054,5354757.20661701,5367499.99999991,100616135.8349233,18.74543751
1648162800000,2022-03-24 23:00:00,BTC/JPY,5379200.00000024,5383199.99999989,5370299.99999991,5382299.99999999,18101038.528187968,3.36306756
1648159200000,2022-03-24 22:00:00,BTC/JPY,5387699.99999977,5397200.0000002,5372799.99999989,5378700.00000007,17391233.360685226,3.23335255
1648155600000,2022-03-24 21:00:00,BTC/JPY,5368000.00000052,5388999.99999969,5361899.9999995,5388966.97136635,5882190.772289243,1.09152474
1648152000000,2022-03-24 20:00:00,BTC/JPY,5371900.00000054,5376200.0000002,5363300.00000039,5369000.00000016,19928172.439630594,3.71171027
1648148400000,2022-03-24 19:00:00,BTC/JPY,5376745.51011898,5389799.99999956,5371000.00000034,5371200.00000017,10126640.207088321,1.88535899
1648144800000,2022-03-24 18:00:00,BTC/JPY,5361000.00000045,5379900.00000051,5355099.99999952,5378500.00000006,25649332.765030283,4.76886358
1648141200000,2022-03-24 17:00:00,BTC/JPY,5385496.54562702,5410199.99999946,5358499.99999996,5358499.99999996,25146041.342064813,4.69273889
1648137600000,2022-03-24 16:00:00,BTC/JPY,5373999.9999999,5395500.00000024,5358000.00000032,5388799.99999998,52302764.90252782,9.70582781
1648134000000,2022-03-24 15:00:00,BTC/JPY,5314500.00000015,5375099.99999971,5305299.99999963,5372600.00000047,143924150.67459458,26.78854757
1648130400000,2022-03-24 14:00:00,BTC/JPY,5248599.99999945,5313800.00000043,5229100.00000041,5313800.00000043,57217715.38299463,10.76775855
